"filename", "language", "XML", "PostCSS", "Java", "Shell Script", "YAML", "PowerShell", "Markdown", "Batch", "C++", "Clojure", "CMake", "C", "Perl", "Ini", "Ruby", "Lua", "Python", "JSON", "Go", "Properties", "comment", "blank", "total"
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.javadoc/dejavufonts.md", "Markdown", 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 192
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.javadoc/highlightjs.md", "Markdown", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.javadoc/jquery.md", "Markdown", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.javadoc/jqueryUI.md", "Markdown", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 50
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/lib/jvm.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/lib/psfontj2d.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 91, 2, 324
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/arctechture.md", "Markdown", 0, 0, 0, 0, 0, 0, 951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 487, 1438
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/arctechture_infiniteTiles.md", "Markdown", 0, 0, 0, 0, 0, 0, 952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 1437
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/current-codebase-gap-analysis.md", "Markdown", 0, 0, 0, 0, 0, 0, 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 953
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/dataflow.md", "Markdown", 0, 0, 0, 0, 0, 0, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 608
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/kotva-code-structure.md", "Markdown", 0, 0, 0, 0, 0, 0, 1174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 368, 1542
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/ui-session-snapshot-guide.md", "Markdown", 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 331
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/ui_clock_polling.md", "Markdown", 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 215
"/Users/radnooooo/Code/project/scrabblohhhhh/docs/uml-method-level-architecture.md", "Markdown", 0, 0, 0, 0, 0, 0, 780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 890
"/Users/radnooooo/Code/project/scrabblohhhhh/pom.xml", "XML", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 156
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 82
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 48
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/Settings.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/alphabetparameters.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 63, 349
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/alphabetparameters.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 93, 411
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/autosimmer.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 12, 74, 435
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bag.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 60, 304
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bag.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 33, 129
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/go/quackle.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 2, 7
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/lua/test_selfplay.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 6, 27, 91
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/python2/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/python2/test1_position.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 9, 22, 79
